"Gridcell_ID","WM_ngdc_depth_m"
48369,-739.254060005505
48370,-671.817578772803
48371,-886.89628610729
48372,-763.400110071547
48373,-846.491950886767
48374,-525.780595369349
48375,-319.716417910448
48376,-95.4415798134942
48377,-18.9222676797195
48612,-4576.6261682243
48613,-4574.00836458033
48614,-4565.74318744839
48615,-4547.65436518865
48616,-4571.91274428847
48617,-4564.49022846133
48618,-4587.39393939394
48619,-4570.89182493807
48620,-4575.38728323699
48621,-4538.14529444139
48622,-4507.69446738233
48623,-4562.14305364512
48624,-4562.43603851444
48625,-4560.12438084755
48626,-4549.27800715662
48627,-4543.61464354528
48628,-4543.44444444444
48629,-4541.5946541747
48630,-4538.14525447043
48631,-4516.93889347647
48632,-4500.10126582278
48633,-4493.70669237125
48634,-4478.40307946109
48635,-4476.83181943297
48636,-4484.10616061606
48637,-4403.31279229711
48638,-4131.66051762115
48639,-3786.08221061314
48640,-3597.0234030837
48641,-3788.21446246907
48642,-3219.59317368566
48643,-3146.96366639141
48644,-3874.71118439132
48645,-3865.51419123726
48646,-4075.42924008811
48647,-4286.43763736264
48648,-4318.6615299945
48649,-4326.05392022008
48650,-4341.39598238855
48651,-4341.44691969197
48652,-4325.73241758242
48653,-4320.56580396476
48654,-4297.30745939995
48655,-4222.26183920705
48656,-4079.74841728599
48657,-4024.12506871908
48658,-4038.78070898599
48659,-4063.7427157779
48660,-4046.49381017882
48661,-4017.20484581498
48662,-4032.33746898263
48663,-4030.2785262579
48664,-3906.73474436504
48665,-3868.42550852117
48666,-3928.88946934287
48667,-3903.58131201764
48668,-3870.60961538462
48669,-3839.08401976936
48670,-3808.81467181467
48671,-3780.10592755214
48672,-3761.0388536787
48673,-3731.54230769231
48674,-3705.00744416873
48675,-3674.3899284535
48676,-3568.99587118084
48677,-3500.89366949849
48678,-3439.81552863436
48679,-3388.91418420333
48680,-3321.05362078496
48681,-3252.79988944168
48682,-3215.97810019162
48683,-3160.29187396352
48684,-3112.88995873453
48685,-3021.11855104281
48686,-2959.65118174409
48687,-2863.63887355052
48688,-2754.73438363737
48689,-2593.08208955224
48690,-2461.60199004975
48691,-2295.55831951354
48692,-2093.84286492375
48693,-1955.41238253179
48694,-1904.862631288
48695,-1951.66086235489
48696,-1674.86594803759
48697,-1365.71116639027
48698,-1437.5901050304
48699,-961.553151203679
48700,-518.678179824561
48701,-214.287845303867
48702,-141.480652294085
48703,-239.139528508772
48704,-191.312448247309
48705,-138.555034482759
48706,-121.769672131148
48707,-37.6333503314635
48942,-4680.03763987792
48943,-4674.13668866887
48944,-4618.68345719791
48945,-4619.66574889868
48946,-4609.62943603851
48947,-4599.18426842684
48948,-4556.27675378267
48949,-4488.18404401651
48950,-4537.9304180418
48951,-4423.62496563101
48952,-4513.32682255846
48953,-4564.9298293891
48954,-4555.68528198074
48955,-4546.18409466153
48956,-4539.45739417262
48957,-4538.67794279428
48958,-4532.48350742166
48959,-4526.94444444444
48960,-4524.50096286107
48961,-4512.6702420242
48962,-4495.89139400605
48963,-4486.95898706303
48964,-4477.45354590434
48965,-4476.44212262854
48966,-4475.91339015672
48967,-4374.02364586197
48968,-3700.29699972475
48969,-2777.56911239351
48970,-3201.12138728324
48971,-3606.78516483517
48972,-3912.58613098514
48973,-3964.45969738652
48974,-4196.76876546604
48975,-4228.6583218707
48976,-4167.08796041781
48977,-4233.6240043944
48978,-4313.06435643564
48979,-4310.14356435644
48980,-4308.0311123348
48981,-4332.30961538462
48982,-4327.23584387026
48983,-4301.14976641935
48984,-4279.95218466612
48985,-4248.54590434305
48986,-4160.90316368638
48987,-4072.53769950468
48988,-3962.66364136414
48989,-4028.600714482
48990,-4064.38824821527
48991,-4049.33525693872
48992,-4038.80990371389
48993,-4029.67566822816
48994,-3746.44905245812
48995,-3479.71985718209
48996,-3880.63499038726
48997,-3868.88420181969
48998,-3848.72350356947
48999,-3831.96376612682
49000,-3805.40743801653
49001,-3788.2617872807
49002,-3737.1257221458
49003,-3688.46138996139
49004,-3658.18739726027
49005,-3641.73237885463
49006,-3565.09904240766
49007,-3468.77649006623
49008,-3348.14987579354
49009,-3273.52004393191
49010,-3191.26010448172
49011,-3094.43110989612
49012,-3147.39029072957
49013,-3072.52681039248
49014,-3049.10972913212
49015,-3014.44839857651
49016,-2791.79956248291
49017,-2723.2704850644
49018,-2517.7954671089
49019,-2406.88253178552
49020,-2306.69347705915
49021,-2118.66196793809
49022,-1913.79575163399
49023,-1733.07600884467
49024,-1609.80928689884
49025,-1671.82476506357
49026,-1494.00690989497
49027,-968.21027908262
49028,-1065.4548431105
49029,-727.316225165563
49030,-284.518669937313
49031,-101.631288004422
49032,-88.8360972913212
49033,-76.4008241758242
49034,-87.4126940888041
49035,-56.3082644628099
49036,-28.151912873499
49037,-5.78459937565036
49272,-4647.67857142857
49273,-4633.81450948063
49274,-4623.96037424326
49275,-4596.18229309871
49276,-4524.34121528733
49277,-4481.50398680231
49278,-4512.73494638438
49279,-4538.79087661445
49280,-4568.87403740374
49281,-4556.51856946355
49282,-4572.29829389103
49283,-4577.22414741474
49284,-4549.47223749313
49285,-4540.94916185765
49286,-4537.49958779885
49287,-4520.79791036569
49288,-4487.20379537954
49289,-4466.28697086311
49290,-4495.71350013748
49291,-4512.12142857143
49292,-4485.59258241758
49293,-4468.90338563171
49294,-4466.41071428571
49295,-4464.63029136888
49296,-4454.64374140303
49297,-4411.81361515235
49298,-3726.41336633663
49299,-2830.42405932436
49300,-3292.68105581523
49301,-3789.89978034047
49302,-4239.0382183118
49303,-4376.62159934048
49304,-4378.05717427158
49305,-4186.18306761957
49306,-3737.76289791438
49307,-4133.72162682055
49308,-4292.58546655656
49309,-4305.82810781078
49310,-4349.11684037301
49311,-4305.58429434377
49312,-4298.8010989011
49313,-4291.85250412768
49314,-4273.84378437844
49315,-4252.09837867546
49316,-4197.04995882514
49317,-4161.1560010986
49318,-4006.39180643387
49319,-3990.89279824079
49320,-4085.10579829624
49321,-4061.49958847737
49322,-4036.83328755836
49323,-4012.85777166437
49324,-3964.86103467254
49325,-3839.00301948943
49326,-3898.26983255559
49327,-3873.46745399615
49328,-3846.87998898982
49329,-3821.78880965442
49330,-3798.99917650288
49331,-3750.56717241379
49332,-3624.75966018087
49333,-3631.50770500826
49334,-3578.94964422551
49335,-3557.48621830209
49336,-3553.31776984345
49337,-3354.76115702479
49338,-3114.44007644008
49339,-2992.23571428571
49340,-2921.05417357656
49341,-2960.03890410959
49342,-3044.48141007987
49343,-2950.1953959989
49344,-2922.36124073566
49345,-2898.84109589041
49346,-2673.55555555556
49347,-2331.62713263621
49348,-2159.58150984683
49349,-1941.97401879491
49350,-1920.34715312327
49351,-1714.17468214483
49352,-1486.63916122004
49353,-1406.33720287452
49354,-1098.36760641238
49355,-1137.90740740741
49356,-957.619679380873
49357,-558.531045751634
49358,-446.053344389165
49359,-179.439469320066
49360,-94.6584022038568
49361,-77.1964577656676
49362,-58.1915068493151
49363,-41.9641082274986
49364,-33.1820175438597
49365,-26.8692413793103
49366,-15.2028533214445
49602,-4694.81036234338
49603,-4664.00878879429
49604,-4629.98982678031
49605,-4572.90871597471
49606,-4475.66968947513
49607,-4471.3978021978
49608,-4592.90249931338
49609,-4683.85572959604
49610,-4635.53958218802
49611,-4607.70447679209
49612,-4612.16071428571
49613,-4587.68121911038
49614,-4545.62606543855
49615,-4546.50550055006
49616,-4538.89447650453
49617,-4516.88577704558
49618,-4473.51234906696
49619,-4432.51236943375
49620,-4463.56549257017
49621,-4507.83113673806
49622,-4493.57072232903
49623,-4459.69950603732
49624,-4448.27055265329
49625,-4452.49024993134
49626,-4455.85537530932
49627,-4441.94947830862
49628,-4244.23021978022
49629,-3822.04696511947
49630,-4145.98405717427
49631,-4368.38923963766
49632,-4392.05361561727
49633,-4381.64956092206
49634,-4382.76675824176
49635,-4245.21461940093
49636,-4074.7649478881
49637,-4340.18684645019
49638,-4312.0653487095
49639,-4295.69731064764
49640,-4271.34110227584
49641,-4292.65557083906
49642,-4271.18284300247
49643,-4267.89544456641
49644,-4262.91056241427
49645,-4243.71927412703
49646,-4213.5096206707
49647,-4182.03322350357
49648,-4135.09950657895
49649,-4043.87087912088
49650,-4091.47664835165
49651,-4068.72762218561
49652,-4040.44395724856
49653,-4013.1705107084
49654,-3984.10016510732
49655,-3937.7736885471
49656,-3886.12620027435
49657,-3864.78853538124
49658,-3827.57599118943
49659,-3795.86462044396
49660,-3766.5834248079
49661,-3718.17598457725
49662,-3632.55257393209
49663,-3558.20676381633
49664,-3525.16186556927
49665,-3500.26343345274
49666,-3503.37414594151
49667,-3355.58829991761
49668,-2871.45913329676
49669,-2633.0361878453
49670,-2636.41771459814
49671,-2663.99644905763
49672,-2913.92896627971
49673,-2905.99806522941
49674,-2687.36223245733
49675,-2517.65083722207
49676,-2369.35793255943
49677,-1895.10945273632
49678,-1746.3626403725
49679,-1532.16341664378
49680,-1358.06784260516
49681,-1181.39701492537
49682,-863.306951871658
49683,-725.010854816825
49684,-532.260244233379
49685,-517.468113975577
49686,-416.906964091404
49687,-248.170013755158
49688,-113.565505804312
49689,-85.9729132117192
49690,-64.1473568885237
49691,-39.5217250324254
49692,-25.9278873239437
49693,-17.3730636833046
49694,-17.4018459353923
49695,-15.0699029126214
49696,-8.63344051446945
49931,-4744.59622641509
49932,-4742.40326147043
49933,-4689.83424958769
49934,-4626.29195276023
49935,-4594.25480505217
49936,-4565.9601867106
49937,-4540.53033214384
49938,-4590.38248215266
49939,-4646.61373626374
49940,-4570.81136738056
49941,-4570.12983804557
49942,-4578.83333333333
49943,-4570.07611981313
49944,-4552.49313563976
49945,-4559.21868131868
49946,-4550.39928649835
49947,-4552.525
49948,-4536.86240043944
49949,-4518.64554183813
49950,-4499.38596491228
49951,-4496.4129777289
49952,-4482.83694757068
49953,-4456.00054929964
49954,-4462.38073016744
49955,-4454.86690450055
49956,-4458.2293956044
49957,-4448.73188803513
49958,-4440.58694459682
49959,-4396.08353943391
49960,-4391.69007131103
49961,-4422.36253776435
49962,-4386.75247252747
49963,-4377.2923752057
49964,-4373.09278067527
49965,-4365.75952837949
49966,-4345.2437482825
49967,-4339.653487095
49968,-4321.38885839737
49969,-4299.20526171554
49970,-4293.06848184818
49971,-4272.16560614372
49972,-4266.39470797916
49973,-4249.71641011545
49974,-4242.79376030786
49975,-4236.98775006851
49976,-4217.94366081229
49977,-4190.24005494505
49978,-4170.44401427787
49979,-4140.92465078061
49980,-4102.73256452499
49981,-4066.6671609006
49982,-4036.72093852909
49983,-3998.04789041096
49984,-3954.15532381998
49985,-3804.98329664282
49986,-3821.68355263158
49987,-3814.40164518783
49988,-3687.05348326934
49989,-3748.64817357869
49990,-3705.35671150151
49991,-3691.21258587524
49992,-3642.45384615385
49993,-3569.02696105321
49994,-3500.2456222467
49995,-3437.7480469817
49996,-3442.11075357536
49997,-3396.11658402204
49998,-2845.64287277702
49999,-2094.94174890351
50000,-2501.7126370614
50001,-2527.67138520971
50002,-2767.13721629751
50003,-2664.79155276107
50004,-2477.29489936587
50005,-2156.40441943453
50006,-1862.68097066082
50007,-1706.45898286346
50008,-1330.37299149986
50009,-1241.04467629749
50010,-885.162327252626
50011,-637.812631288004
50012,-456.610375816993
50013,-303.904726368159
50014,-186.573687119956
50015,-145.253897180763
50016,-189.425732723851
50017,-112.032360959651
50018,-82.0088999447208
50019,-55.746004378763
50020,-26.8157824342399
50021,-7.15476190476191
50023,-0.166666666666667
50024,-4.59375
50025,-5.41666666666667
50261,-4693.0119047619
50262,-4701.17590559824
50263,-4670.30422844591
50264,-4636.02222832053
50265,-4636.49848942598
50266,-4611.33745194948
50267,-4543.98656429942
50268,-4550.98043418522
50269,-4560.30735657425
50270,-4583.97602194787
50271,-4581.51684499314
50272,-4539.6443956044
50273,-4545.97643347051
50274,-4550.61966538672
50275,-4544.56968449931
50276,-4545.9301897168
50277,-4534.49149753154
50278,-4521.31700493692
50279,-4512.86724327293
50280,-4499.72160900604
50281,-4464.66024691358
50282,-4483.06210208562
50283,-4483.16298024149
50284,-4473.89398682043
50285,-4452.68051520965
50286,-4440.0076247943
50287,-4429.96799450549
50288,-4386.2842739726
50289,-4410.11148036254
50290,-4394.9211622807
50291,-4379.15432335987
50292,-4364.46451878256
50293,-4348.59909440176
50294,-4344.73447707933
50295,-4360.04362489718
50296,-4345.68270656053
50297,-4342.21776802852
50298,-4199.89347050754
50299,-4276.54604829857
50300,-4269.96594461201
50301,-4266.18548696845
50302,-4249.90148474017
50303,-4239.08016438356
50304,-4220.18789041096
50305,-4205.51122701071
50306,-4189.70770285088
50307,-4147.84687842278
50308,-4146.9906043956
50309,-4130.36457818082
50310,-4089.67751916758
50311,-4051.69069703622
50312,-4017.77336076818
50313,-3966.73893756846
50314,-3929.63048245614
50315,-3700.72683863886
50316,-3784.17074175824
50317,-3756.11805479452
50318,-3601.24611171961
50319,-3722.11855216075
50320,-3695.32771084337
50321,-3651.94380639869
50322,-3584.83233351679
50323,-3500.77247329499
50324,-3387.85138622015
50325,-3308.56003829322
50326,-3369.72526199669
50327,-3375.44449891068
50328,-3150.54676753783
50329,-2618.55329655172
50330,-2428.74815116911
50331,-2648.48550206327
50332,-2572.56277271472
50333,-2290.97234561213
50334,-1943.47469050894
50335,-1760.82974018795
50336,-1521.14961706783
50337,-1352.92835739581
50338,-1101.89721006565
50339,-952.696992070003
50340,-755.66493256262
50341,-446.5317302377
50342,-247.212363834423
50343,-131.876451077944
50344,-120.502763957988
50345,-112.624759813341
50346,-104.932492459556
50347,-79.0768363136176
50348,-54.5358495670996
50349,-27.4883066262451
50350,0
50591,-4657.3853427896
50592,-4649.77832647462
50593,-4643.77327846365
50594,-4636.60285400659
50595,-4635.02775644542
50596,-4585.8609375
50597,-4464.96255833105
50598,-4480.59695640252
50599,-4513.53727372463
50600,-4533.46685871056
50601,-4559.15310269083
50602,-4550.3673245614
50603,-4549.79268292683
50604,-4547.18484349259
50605,-4536.28077872224
50606,-4533.6455890411
50607,-4499.90458665202
50608,-4498.41684499314
50609,-4483.38006571742
50610,-4476.61823416507
50611,-4469.70323908866
50612,-4489.17626747054
50613,-4471.37637061404
50614,-4487.37128359846
50615,-4475.57973121229
50616,-4455.66063596491
50617,-4418.57167169915
50618,-4345.68007127193
50619,-4395.35759736698
50620,-4392.71446575342
50621,-4373.4529218107
50622,-4344.1084109589
50623,-4216.78134430727
50624,-4022.09012887305
50625,-4176.92858317347
50626,-4132.30433232794
50627,-4235.09936899863
50628,-4207.85515068493
50629,-4264.83819178082
50630,-4262.55783264746
50631,-4261.65131723381
50632,-4171.19967150287
50633,-4207.30929276316
50634,-4213.06395285088
50635,-4174.06942239255
50636,-4135.53956617243
50637,-4043.60106966539
50638,-4071.94885057471
50639,-4100.42253018661
50640,-4058.55473510843
50641,-4021.77715304443
50642,-3980.36024129421
50643,-3961.56677622569
50644,-3912.08364831553
50645,-3812.28509589041
50646,-3802.40906842539
50647,-3802.9929882224
50648,-3778.71431308155
50649,-3742.39420965971
50650,-3701.12410200165
50651,-3639.74508196721
50652,-3559.00093689722
50653,-3480.06709448389
50654,-3374.6865347623
50655,-3210.29350862777
50656,-3301.14181967662
50657,-3322.65821018062
50658,-3223.6798293891
50659,-3116.19853420195
50660,-2915.95710337203
50661,-2721.41913258304
50662,-2424.2560412707
50663,-1994.2552238806
50664,-1535.24208800219
50665,-1186.63277334068
50666,-841.763369863014
50667,-753.40748042128
50668,-642.000165837479
50669,-608.640547263682
50670,-626.417892156863
50671,-305.51583747927
50672,-128.979248366013
50673,-113.886097291321
50674,-108.789524599226
50675,-97.3303649237473
50676,-76.6194306246545
50677,-48.8332227750138
50678,-24.1951211932878
50679,-6.702
50920,-4664.75601750547
50921,-4663.86537911302
50922,-4657.02362139918
50923,-4644.11294924554
50924,-4638.84463942967
50925,-4632.73338815789
50926,-4582.79369690326
50927,-4506.99602412942
50928,-4514.1366502193
50929,-4572.12340367224
50930,-4563.88633744856
50931,-4560.7782739726
50932,-4547.92860273973
50933,-4543.81408180071
50934,-4539.87824657534
50935,-4538.3397864184
50936,-4550.03995609221
50937,-4537.84490410959
50938,-4502.33313219967
50939,-4494.22023581025
50940,-4494.65041073384
50941,-4493.44682191781
50942,-4467.34842163052
50943,-4421.51816689467
50944,-4448.10411184211
50945,-4444.70288144896
50946,-4439.34054202026
50947,-4422.81020856202
50948,-4409.00903614458
50949,-4399.92072368421
50950,-4385.36538777747
50951,-4376.05226337449
50952,-4356.87779906926
50953,-4235.36691337719
50954,-4000.20049301561
50955,-4162.73923772964
50956,-4132.12679452055
50957,-4075.93348862702
50958,-4269.62390470975
50959,-4262.50219358377
50960,-4243.15227646736
50961,-4244.08617952928
50962,-4240.06049890351
50963,-4224.8228516694
50964,-4221.21117502054
50965,-4189.38105956629
50966,-4118.51312192455
50967,-4015.07682391662
50968,-3913.78179824561
50969,-3971.33761969904
50970,-4002.35462023581
50971,-3952.48443228454
50972,-3901.95739417262
50973,-3891.29846575342
50974,-3931.26627461707
50975,-3888.8986856517
50976,-3858.35484400657
50977,-3819.43554945055
50978,-3795.89649890591
50979,-3749.13042168675
50980,-3711.40867416964
50981,-3637.45967697783
50982,-3552.82106849315
50983,-3429.80270639694
50984,-3272.48321908418
50985,-3064.4879211175
50986,-3180.70008221431
50987,-3250.50633223684
50988,-3220.77567123288
50989,-2992.16493007952
50990,-2592.34138684139
50991,-2296.48887971374
50992,-2050.55332606325
50993,-1617.94456313339
50994,-924.11370923162
50995,-709.57949065294
50996,-639.747905830824
50997,-570.353366309426
50998,-500.860887428102
50999,-460.617882808181
51000,-412.578431372549
51001,-162.428634604754
51002,-112.659194299808
51003,-105.388711892337
51004,-97.6328634604754
51005,-80.5031590413943
51006,-56.2451630735213
51007,-22.3242781155015
51008,-1.62444444444444
51250,-4657.79293563579
51251,-4651.67855382087
51252,-4645.36982734996
51253,-4636.57733625651
51254,-4632.74226973684
51255,-4625.87903093348
51256,-4609.79597260274
51257,-4581.00194627193
51258,-4574.21054505615
51259,-4567.75296052632
51260,-4561.04699917786
51261,-4562.40345016429
51262,-4553.40956688596
51263,-4538.09285127362
51264,-4527.04915115005
51265,-4531.9179325473
51266,-4538.09353955653
51267,-4523.53243835616
51268,-4492.38239166209
51269,-4476.49212253829
51270,-4466.73160635965
51271,-4469.47230432403
51272,-4468.3679188374
51273,-4260.09134009318
51274,-4431.52417943107
51275,-4421.02441031267
51276,-4418.00815098468
51277,-4413.92297371303
51278,-4402.55168539326
51279,-4385.75021893815
51280,-4385.97708333333
51281,-4371.12528735632
51282,-4348.95168539326
51283,-4339.36581758422
51284,-4318.68275862069
51285,-4310.59682365827
51286,-4293.90625171374
51287,-4263.7356381525
51288,-4263.80057502738
51289,-4254.06524958859
51290,-4228.5298495212
51291,-4216.72961643836
51292,-4219.39956260252
51293,-4216.19145205479
51294,-4215.23058372157
51295,-4200.97195622435
51296,-4118.44400548697
51297,-4062.32239825184
51298,-3850.49788867562
51299,-3807.83082603939
51300,-3865.14055312158
51301,-3852.33860273973
51302,-3870.1690267906
51303,-3852.0567032967
51304,-3908.9694095134
51305,-3903.8376573618
51306,-3853.7352120383
51307,-3813.46790123457
51308,-3788.00765864333
51309,-3755.72503419973
51310,-3717.08616059194
51311,-3674.65652054795
51312,-3591.56763021544
51313,-3432.86526286815
51314,-3263.27705096757
51315,-3000.99538714992
51316,-2995.86522807976
51317,-3129.01656626506
51318,-3103.27674163467
51319,-2623.20942779292
51320,-2190.33047803261
51321,-1864.7548308525
51322,-1720.7834940755
51323,-1369.98176583493
51324,-886.366886145405
51325,-683.584263544786
51326,-584.437179487179
51327,-487.639994472084
51328,-402.99447167756
51329,-337.417744610282
51330,-230.386383442266
51331,-121.741652846877
51332,-105.999060254284
51333,-99.0122549019608
51334,-89.0537037037037
51335,-69.4908769063181
51336,-35.6319710782773
51337,-11.1293132328308
51579,-4656.32265486726
51580,-4653.5254316251
51581,-4644.75202517789
51582,-4638.6464109589
51583,-4626.5122739726
51584,-4616.08096411942
51585,-4606.05615763547
51586,-4597.77110380718
51587,-4584.57117808219
51588,-4577.92735487404
51589,-4567.21931506849
51590,-4557.7347659458
51591,-4550.02688937568
51592,-4557.75057502738
51593,-4541.20391351943
51594,-4517.52159495752
51595,-4520.1188354292
51596,-4523.04747945205
51597,-4510.97073638106
51598,-4478.33683634373
51599,-4468.98755141212
51600,-4458.81886276654
51601,-4461.51008495478
51602,-4462.99264625478
51603,-4403.0376370614
51604,-4413.6000273523
51605,-4409.94633278599
51606,-4403.25858668858
51607,-4403.70522428884
51608,-4400.26778082192
51609,-4382.07971569164
51610,-4379.25838356164
51611,-4361.86561816193
51612,-4334.6325390304
51613,-4318.89885088919
51614,-4301.41053639847
51615,-4283.04486723241
51616,-4308.70320372399
51617,-4304.89956248291
51618,-4281.14172149123
51619,-4260.75597484277
51620,-4234.83077765608
51621,-4221.06756830601
51622,-4208.11401971522
51623,-4199.27903667214
51624,-4187.31652983032
51625,-4174.15323110624
51626,-4125.91845775226
51627,-4115.21581255138
51628,-3980.39508196721
51629,-3805.58577302632
51630,-3950.87915869981
51631,-3951.35510818954
51632,-3995.9206284153
51633,-3967.66485894276
51634,-3949.06303096739
51635,-3906.09690919037
51636,-3844.0279584586
51637,-3796.86804264625
51638,-3757.56443468716
51639,-3729.98532786885
51640,-3702.9461790393
51641,-3666.38318681319
51642,-3612.89446715726
51643,-3463.54251925193
51644,-3322.58301578661
51645,-3097.30870283668
51646,-2876.45057034221
51647,-2962.04837286266
51648,-3017.47568446734
51649,-2692.26091160221
51650,-2294.51502040816
51651,-1716.89473684211
51652,-1406.53177111717
51653,-1166.59364640884
51654,-885.229302450848
51655,-690.206018774158
51656,-528.03800436205
51657,-416.266758696853
51658,-323.90548131988
51659,-239.524786088877
51660,-151.557575757576
51661,-109.189285714286
51662,-98.8738127544098
51663,-92.8465240641711
51664,-81.8485481682497
51665,-54.6532206119163
51666,-20.6627765486726
51908,-4672.41515151515
51909,-4664.09272898961
51910,-4654.37732128184
51911,-4644.40301122365
51912,-4639.11954022989
51913,-4622.27725157405
51914,-4603.26580962801
51915,-4592.41648411829
51916,-4593.15625513277
51917,-4596.63023255814
51918,-4583.65351573187
51919,-4569.98392661555
51920,-4554.53851203501
51921,-4539.11317086528
51922,-4526.13688815969
51923,-4495.43780821918
51924,-4512.66916347731
51925,-4511.2367196057
51926,-4507.78537052229
51927,-4506.19127222982
51928,-4493.23487417943
51929,-4483.09052833288
51930,-4464.85481927711
51931,-4438.62312107133
51932,-4440.30514645497
51933,-4433.76558139535
51934,-4419.54220032841
51935,-4416.70325136612
51936,-4399.91421917808
51937,-4388.08040983607
51938,-4393.038
51939,-4384.70847226018
51940,-4360.3556802628
51941,-4350.84617277201
51942,-4331.81697235149
51943,-4318.23794423182
51944,-4294.75378932968
51945,-4272.636966046
51946,-4265.74759694156
51947,-4276.85023268546
51948,-4249.48122605364
51949,-4261.4654077723
51950,-4272.64527580557
51951,-4236.15663474692
51952,-4223.53701778386
51953,-4212.06054719562
51954,-4195.33428180575
51955,-4187.72516411379
51956,-4148.91318380744
51957,-4127.5807219032
51958,-4105.14928884026
51959,-4062.12288135593
51960,-4054.03931109896
51961,-4036.33616730454
51962,-4006.62545106616
51963,-3977.22998906506
51964,-3954.2575376197
51965,-3919.50854560394
51966,-3849.19101092896
51967,-3784.61592026215
51968,-3742.81384320175
51969,-3686.69631147541
51970,-3665.71880295163
51971,-3617.1424267324
51972,-3565.8070823079
51973,-3485.35210038189
51974,-3389.42241426612
51975,-3226.05971692978
51976,-2921.33529411765
51977,-2810.34296619411
51978,-2767.41630583722
51979,-2383.78961852861
51980,-1929.76762530813
51981,-1803.81612200436
51982,-1295.56108347153
51983,-981.080070403466
51984,-778.862544655125
51985,-637.294852941176
51986,-502.801437258154
51987,-376.881345315904
51988,-267.000082667401
51989,-177.360695187166
51990,-118.416899479595
51991,-102.33227124183
51992,-95.2889165284688
51993,-88.3250544662309
51994,-75.5691593886463
51995,-42.5264285714286
51996,-15.9915882678473
52238,-4679.19792284867
52239,-4666.35657174151
52240,-4655.85005461496
52241,-4641.05756912127
52242,-4633.25827633379
52243,-4619.67126436782
52244,-4602.76831601968
52245,-4592.22504785343
52246,-4592.06820793434
52247,-4593.63324213406
52248,-4581.93302325581
52249,-4562.27796610169
52250,-4539.63203830369
52251,-4528.50464861909
52252,-4517.41856713153
52253,-4510.55917418649
52254,-4509.36126914661
52255,-4501.75142154183
52256,-4496.07595733042
52257,-4490.62178786222
52258,-4485.03150984683
52259,-4481.57290128521
52260,-4466.66341997264
52261,-4438.08294616015
52262,-4425.03171131766
52263,-4420.29329685363
52264,-4402.797894449
52265,-4378.86378038787
52266,-4369.94872777018
52267,-4364.62626400656
52268,-4362.94560875513
52269,-4353.35077847583
52270,-4343.28820793434
52271,-4350.47166666667
52272,-4343.17846785226
52273,-4319.25882031677
52274,-4288.74499726627
52275,-4279.96530779754
52276,-4268.56091703057
52277,-4256.71801752464
52278,-4218.60641725833
52279,-4236.67305274665
52280,-4253.03459858001
52281,-4224.83644578313
52282,-4211.15277246654
52283,-4186.42035567715
52284,-4193.97588846364
52285,-4192.2186389724
52286,-4167.07718818381
52287,-4135.07401037401
52288,-4108.49455242267
52289,-4090.52496589359
52290,-4066.40862304955
52291,-4028.94950873362
52292,-3999.93211159737
52293,-3961.59118449782
52294,-3935.62522547144
52295,-3912.93989594743
52296,-3847.09677683693
52297,-3769.94543965046
52298,-3727.29748771163
52299,-3672.36283210079
52300,-3611.70923245015
52301,-3581.18398799782
52302,-3533.85254934211
52303,-3463.4313656148
52304,-3376.10909090909
52305,-3268.55054466231
52306,-3072.86980821918
52307,-2581.23285129604
52308,-2385.48126195029
52309,-2468.23995591072
52310,-1791.87963813124
52311,-1400.28355408389
52312,-1400.56145662848
52313,-1062.39358346928
52314,-914.813824254038
52315,-706.697020229634
52316,-523.388050660793
52317,-350.954179064106
52318,-218.394529123571
52319,-137.665904139434
52320,-107.174654505252
52321,-98.2787581699346
52322,-92.1229132117192
52323,-82.3171296296296
52324,-66.1391612200436
52325,-37.4645660585959
52326,-15.9896428571429
52567,-4679.04808917197
52568,-4674.85264997088
52569,-4663.23409028728
52570,-4652.02674863388
52571,-4636.30396825397
52572,-4626.43872642799
52573,-4616.96059032522
52574,-4606.74902978956
52575,-4602.02477440525
52576,-4597.62534171678
52577,-4584.98529250957
52578,-4563.49494259158
52579,-4549.29846952719
52580,-4545.79526934646
52581,-4539.89429117727
52582,-4527.75499042931
52583,-4520.85521857924
52584,-4503.34073871409
52585,-4489.39980884762
52586,-4487.98037715223
52587,-4480.38912865337
52588,-4470.68615132477
52589,-4466.08729160973
52590,-4463.17931128724
52591,-4443.59253486464
52592,-4420.33036834925
52593,-4408.41126606508
52594,-4400.18275013669
52595,-4384.58182066703
52596,-4373.61945355191
52597,-4364.37098360656
52598,-4350.04020196507
52599,-4338.98774952147
52600,-4303.84072657744
52601,-4313.89816789718
52602,-4317.7487431694
52603,-4322.69767759563
52604,-4301.20806231211
52605,-4270.99707889708
52606,-4266.61806010929
52607,-4257.40891441072
52608,-4246.23011751845
52609,-4237.58437840785
52610,-4223.73515881709
52611,-4207.89372613202
52612,-4190.44672871612
52613,-4180.74703794704
52614,-4164.54483606557
52615,-4143.73610049153
52616,-4121.59024257291
52617,-4097.41322200931
52618,-4107.34026186579
52619,-4086.98447851081
52620,-4055.28677595628
52621,-4023.51612111293
52622,-3997.40202351654
52623,-3946.28409710857
52624,-3909.18524993171
52625,-3879.99028649386
52626,-3825.84349493289
52627,-3761.50911323329
52628,-3696.18818231441
52629,-3642.10196990424
52630,-3581.72901992902
52631,-3531.03194444444
52632,-3492.56470265826
52633,-3430.34175314036
52634,-3342.51662571663
