"Gridcell_ID","WM_depth_m"
31780,-4760.82543188898
31781,-4828.18904303511
31782,-4765.05826481429
31783,-4771.1117214043
31784,-4759.87789414096
31785,-4728.53246532692
31786,-4715.67091836735
31787,-4711.92841359773
31788,-4705.36374186244
31789,-4683.59473535239
31790,-4563.0031737036
31791,-4552.57501416431
31792,-4710.70410299943
31793,-4691.13834841629
31794,-4674.59909348442
31795,-4698.84377123443
31796,-4698.83416430595
31797,-4710.51476244344
31798,-4727.67742849051
31799,-4732.11171808661
31800,-4743.9909374115
31801,-4740.0882602546
31802,-4710.85766836446
31803,-4722.03823279524
31804,-4734.06140350877
31805,-4730.9940509915
31806,-4721.96295248869
31807,-4735.7570781427
31808,-4698.82059988681
31809,-4617.18918153498
31810,-4599.34775233249
31811,-4624.33314463629
31812,-4614.32699943278
31813,-4586.21898841481
31814,-4586.68477645727
31815,-4578.98216308041
31816,-4557.51361315939
31817,-4517.79356114092
31818,-4519.61334087055
31819,-4527.71647292316
31820,-4528.22747875354
31821,-4487.07714043515
31822,-4469.31860662702
31823,-4483.2657223796
31824,-4449.42739881121
31825,-4435.92566421707
31826,-4430.54290569244
31827,-4431.5409232512
31828,-4434.07144874329
31829,-4426.03850509626
31830,-4412.2355605889
31831,-4405.82456140351
31832,-4416.22731128075
31833,-4413.88310217945
31834,-4355.77784074809
31835,-4342.26174306735
31836,-4342.44375353307
31837,-4351.87843581751
31838,-4340.48035057959
31839,-4317.02178834182
31840,-4318.87138810198
31841,-4286.01635645798
31842,-4335.07285145134
31843,-4311.11311706629
31844,-4336.70827449873
31845,-4299.90504535147
31846,-4234.80062482249
31847,-4294.80472042709
31848,-4273.87854710556
31849,-4247.26274065685
31850,-4190.13757062147
31851,-4141.01867572156
31852,-4126.27708451503
31853,-4102.27771493213
31854,-4101.44622747748
31855,-4141.90655270655
31856,-4131.23304843305
31857,-4185.98335644938
31858,-4180.77765173001
31859,-4127.51367521368
31860,-4178.43961625282
31861,-4157.83796033994
31862,-4091.22849002849
31863,-4020.61253561254
31864,-3988.32239057239
31865,-3942.68831908832
31866,-3868.64928774929
31867,-3869.3569023569
31868,-3833.77790241167
31869,-3862.46381766382
31870,-3894.90050876201
31871,-3857.57918552036
31872,-3836.3905982906
31873,-3885.98113207547
31874,-3788.03603603604
31875,-3755.06552706553
31876,-3769.44724186704
31877,-3745.84198645598
31878,-3727.65694876875
31879,-3690.55747942095
31880,-3538.64281674208
31881,-2747.68853843988
31882,-2050.77546955037
31883,-1942.7840203275
31884,-1951.78977112179
31885,-1847.69224235561
31886,-1686.33418222977
31887,-1556.83852691218
31888,-1197.90225988701
31889,-1078.18318233296
31890,-1047.26981879955
31891,-994.519105575998
31892,-921.859932088285
31893,-762.846480067854
31894,-622.491933201245
31895,-511.663646659117
31896,-384.440260475651
31897,-207.495469988675
31898,-103.052095130238
31899,-80.9779411764706
31900,-61.0110325318246
31901,-30.5053956834532
31902,-5.07692307692308
31908,-4.06976744186047
32021,-5111.8959375
32022,-5066.67687943262
32023,-5025.23948339483
32024,-5080.49764539007
32025,-5095.07121771218
32026,-5165.22971055619
32027,-5280.62783768445
32028,-5293.21889897843
32029,-5224.41950042577
32030,-5244.255
32031,-5234.7786322361
32032,-5237.94991486947
32033,-5216.05610102157
32034,-5208.09605225788
32035,-5139.96362347604
32036,-5154.24669503546
32037,-5165.95234175419
32038,-5231.79492054484
32039,-5220.65241066364
32040,-5229.25360181509
32041,-5219.42475191381
32042,-5172.74585933069
32043,-5131.52855927396
32044,-5113.31046511628
32045,-5023.22864435621
32046,-4966.30683494044
32047,-5005.24561950666
32048,-5016.3844148484
32049,-5009.42411347518
32050,-4949.77742484402
32051,-4983.51610433796
32052,-4944.05734543392
32053,-4946.6483413666
32054,-4949.09869540556
32055,-4932.41000566893
32056,-4939.79739450581
32057,-4941.10771193649
32058,-5015.8859654097
32059,-5055.48333333333
32060,-4951.09390416785
32061,-4835.42239863907
32062,-4864.71844715217
32063,-4877.84314447592
32064,-4773.97652395804
32065,-4638.07352024922
32066,-4540.43425899688
32067,-4525.25886022115
32068,-4563.81502267574
32069,-4631.13202040238
32070,-4717.36404080476
32071,-4793.18512326438
32072,-4867.05502975347
32073,-4921.41716713881
32074,-4936.56528761689
32075,-4914.41586851799
32076,-4884.90937677054
32077,-4870.46930272109
32078,-4884.54080996885
32079,-4875.95218006795
32080,-4870.91530178521
32081,-4867.00846785613
32082,-4844.40269198073
32083,-4832.34839897988
32084,-4828.52171574179
32085,-4811.90628717077
32086,-4800.74886749717
32087,-4804.05222316624
32088,-4808.00866855524
32089,-4790.61730387992
32090,-4801.31363507779
32091,-4853.94692721609
32092,-4836.10373937677
32093,-4779.05379388448
32094,-4761.54421171809
32095,-4773.3142938013
32096,-4774.46033994334
32097,-4761.17284824462
32098,-4769.31641664308
32099,-4804.81213578501
32100,-4818.44883852691
32101,-4803.33594678743
32102,-4790.66087202718
32103,-4788.68098471986
32104,-4770.32233861835
32105,-4828.90186810076
32106,-4830.77373337107
32107,-4776.59164779162
32108,-4735.74035087719
32109,-4757.79739745403
32110,-4762.15377865836
32111,-4798.39042764089
32112,-4769.82277227723
32113,-4791.03908859326
32114,-4796.79824561404
32115,-4753.36222725985
32116,-4745.62480905233
32117,-4733.27408140192
32118,-4724.9644394111
32119,-4713.00427640895
32120,-4633.795477671
32121,-4555.2974533107
32122,-4701.44709713962
32123,-4739.91810979061
32124,-4701.28502401808
32125,-4728.71814322106
32126,-4732.51990937411
32127,-4731.48495049505
32128,-4709.01588917161
32129,-4703.79932069063
32130,-4705.69085503964
32131,-4702.03137365743
32132,-4694.23592644979
32133,-4690.87882219706
32134,-4684.58524173028
32135,-4676.2766921552
32136,-4661.95448119876
32137,-4651.7847241867
32138,-4657.53410699123
32139,-4663.41329561528
32140,-4645.66666666667
32141,-4621.77245678663
32142,-4589.29003961517
32143,-4574.41073446328
32144,-4569.02349943375
32145,-4548.86377796658
32146,-4446.15354219588
32147,-4400.35314091681
32148,-4533.22839331255
32149,-4507.73361581921
32150,-4473.62234794908
32151,-4474.31076487252
32152,-4486.22322690025
32153,-4490.9703473595
32154,-4478.99547127087
32155,-4460.8128357365
32156,-4454.93244771057
32157,-4451.91867384528
32158,-4451.60294534126
32159,-4425.23722112398
32160,-4439.12871287129
32161,-4437.4042974272
32162,-4430.20486012998
32163,-4405.97936104043
32164,-4355.28705015585
32165,-4362.12807463953
32166,-4363.99096045198
32167,-4369.12905958769
32168,-4365.18762418393
32169,-4330.58154627539
32170,-4314.65619694397
32171,-4295.56588268631
32172,-4296.68593177333
32173,-4310.86941775014
32174,-4335.53116147309
32175,-4314.80096262741
32176,-4238.60393811533
32177,-4297.03213879408
32178,-4231.13282356273
32179,-4200.37549074593
32180,-4148.76524216524
32181,-4101.4339569161
32182,-4085.74741258741
32183,-4057.03532763533
32184,-4093.70828603859
32185,-4138.00028169014
32186,-4160.43123938879
32187,-4181.45539243365
32188,-4157.2364351982
32189,-4089.42849002849
32190,-4118.62905982906
32191,-4085.68658810325
32192,-4039.75128205128
32193,-3943.55954415954
32194,-3919.39814814815
32195,-3923.33675213675
32196,-3844.38257899231
32197,-3883.74220724516
32198,-3854.21217292378
32199,-3897.50252383623
32200,-3889.88707406364
32201,-3801.80199430199
32202,-3734.05527210884
32203,-3748.44531468531
32204,-3728.749002849
32205,-3738.01359773371
32206,-3848.4115503224
32207,-3821.29202279202
32208,-3758.4893797791
32209,-3654.18268690275
32210,-3199.42641616852
32211,-2201.77530307302
32212,-1605.54820469324
32213,-1701.76698754247
32214,-1723.79977343529
32215,-1556.77671271497
32216,-1297.25106142089
32217,-1126.73520249221
32218,-975.70234397063
32219,-940.848133484163
32220,-918.092634560907
32221,-873.989545069229
32222,-776.581802769144
32223,-657.976251060221
32224,-505.918552036199
32225,-374.901671861717
32226,-220.38072357264
32227,-110.171194114318
32228,-59.808257918552
32229,-30.5604731018695
32230,-22.227921734532
32231,-11.8655172413793
32351,-5098.52659665058
32352,-5065.00953191489
32353,-5022.37541867726
32354,-5049.02362450369
32355,-5037.2799091941
32356,-5114.82941009643
32357,-5224.60874503123
32358,-5196.26467252623
32359,-5166.64577664399
32360,-5199.67670921986
32361,-5179.92230725624
32362,-5228.80275021265
32363,-5166.02660992908
32364,-5182.14049914918
32365,-5155.02531179138
32366,-5124.47114512472
32367,-5103.41681315566
32368,-5159.11167800454
32369,-5152.33555618615
32370,-5188.50487528345
32371,-5213.79934788772
32372,-5150.2741706833
32373,-5128.96177387362
32374,-5117.08293166997
32375,-5093.12579365079
32376,-5047.78095238095
32377,-5069.13773371105
32378,-5052.59288951841
32379,-5028.86865079365
32380,-5015.98945279274
32381,-4993.87278140062
32382,-4962.90416430595
32383,-4946.35109034268
32384,-4966.55858843537
32385,-4997.33552407932
32386,-5003.67504249292
32387,-4978.67468103204
32388,-5051.25369793143
32389,-5045.21849858357
32390,-4946.05199773307
32391,-4867.69018109791
32392,-4908.84275588319
32393,-4891.33395638629
32394,-4771.98384811561
32395,-4685.36273731935
32396,-4664.98700084962
32397,-4666.98873159683
32398,-4667.53537241575
32399,-4682.87785329935
32400,-4713.54713718821
32401,-4763.23351274788
32402,-4841.80370684776
32403,-4908.76842254319
32404,-4905.14663080408
32405,-4899.15869688385
32406,-4896.77328805886
32407,-4921.62860379496
32408,-4896.70070781427
32409,-4849.7396434635
32410,-4850.43196489241
32411,-4866.09781931464
32412,-4814.4488391846
32413,-4788.61316161902
32414,-4786.49292586304
32415,-4785.14217378998
32416,-4810.26556216369
32417,-4830.44287737185
32418,-4800.78285714286
32419,-4762.85264647608
32420,-4771.11220963173
32421,-4826.0424893918
32422,-4811.68458274399
32423,-4783.79750990379
32424,-4758.90892604137
32425,-4745.23996040724
32426,-4761.30240452617
32427,-4790.92763306908
32428,-4836.64557033682
32429,-4847.68200848656
32430,-4831.95364819004
32431,-4834.98881969997
32432,-4822.11698273422
32433,-4821.99725678733
32434,-4818.64096181047
32435,-4848.061788848
32436,-4846.76362093352
32437,-4805.23078664403
32438,-4729.87275813296
32439,-4874.60921424534
32440,-4808.44053212567
32441,-4793.8259688826
32442,-4785.77010746606
32443,-4780.32014144272
32444,-4759.83433342768
32445,-4766.82269643867
32446,-4754.51514980215
32447,-4754.33975084938
32448,-4734.25237691002
32449,-4718.51704352742
32450,-4633.43438119513
32451,-4521.11391796322
32452,-4651.67805084746
32453,-4705.9201754386
32454,-4684.54057724958
32455,-4715.80189212087
32456,-4735.37268099548
32457,-4734.40031152648
32458,-4707.85145521334
32459,-4697.24540571105
32460,-4684.31845457119
32461,-4692.41322781232
32462,-4689.14164546226
32463,-4686.55659309564
32464,-4679.52515545506
32465,-4671.81669024045
32466,-4661.50734878462
32467,-4653.25615624115
32468,-4645.37026568683
32469,-4635.68504382245
32470,-4623.91636055383
32471,-4609.15138653084
32472,-4593.28369595931
32473,-4579.29120723777
32474,-4565.91966053748
32475,-4552.47401129944
32476,-4532.20582414476
32477,-4505.59111488398
32478,-4529.5578769057
32479,-4469.01444350042
32480,-4456.87871077184
32481,-4445.95455828394
32482,-4428.54213800905
32483,-4455.74420576597
32484,-4475.97118644068
32485,-4442.60854797622
32486,-4408.23870056497
32487,-4411.57304323255
32488,-4418.98924426833
32489,-4390.49660825325
32490,-4407.68071266968
32491,-4401.97201017812
32492,-4388.27929963287
32493,-4350.95705001413
32494,-4319.28753180662
32495,-4331.51953567384
32496,-4331.33850931677
32497,-4309.23454699407
32498,-4334.00340425532
32499,-4310.12433042007
32500,-4299.02175755863
32501,-4285.81926345609
32502,-4285.5267454955
32503,-4307.6497014501
32504,-4279.35810810811
32505,-4274.8208027134
32506,-4217.34637188209
32507,-4212.76480541455
32508,-4178.29113565562
32509,-4143.95472552349
32510,-4115.08070866142
32511,-4084.115625
32512,-4074.97122708039
32513,-4087.63267605634
32514,-4125.31937321937
32515,-4139.32289904117
32516,-4155.21040850588
32517,-4162.00826210826
32518,-4126.81481481481
32519,-4091.62336182336
32520,-4082.56182336182
32521,-4072.46043771044
32522,-4021.94188034188
32523,-3902.76552706553
32524,-3870.81705948373
32525,-3874.43162393162
32526,-3834.90824915825
32527,-3873.39230769231
32528,-3887.99601139601
32529,-3916.71006412044
32530,-3925.94139297848
32531,-3893.23487645555
32532,-3891.26681677456
32533,-3805.3812642369
32534,-3844.63281907433
32535,-3851.88684582744
32536,-3917.92934472934
32537,-3867.42593111173
32538,-3803.19404255319
32539,-3293.55125670714
32540,-2421.23878069433
32541,-1579.5709841629
32542,-1301.8587202718
32543,-1502.3653250774
32544,-1356.54519613417
32545,-1043.72112676056
32546,-972.655455059356
32547,-905.286604361371
32548,-868.475169300226
32549,-827.603842893473
32550,-804.672423556059
32551,-767.044915254237
32552,-641.976553672316
32553,-534.766883300367
32554,-427.515443468405
32555,-282.817617165443
32556,-144.95814479638
32557,-77.3827439886846
32558,-36.1059790308869
32559,-7.87581699346405
32681,-5144.55005668934
32682,-5108.79087042813
32683,-5037.31015026935
32684,-4993.66112843777
32685,-5008.74802836879
32686,-5099.40294701049
32687,-5160.65109096061
32688,-5163.76181560284
32689,-5126.43811277982
32690,-5113.75566893424
32691,-5134.15908704281
32692,-5138.82840136054
32693,-5113.6619047619
32694,-5165.25486524823
32695,-5208.89852857951
32696,-5147.37148526077
32697,-5101.55725212465
32698,-5118.55775007084
32699,-5066.13461756374
32700,-5157.77241281542
32701,-5119.29591952394
32702,-5141.42793201133
32703,-5120.1888920374
32704,-5106.57679886686
32705,-5102.45992636647
32706,-5088.79648824696
32707,-5104.32960339943
32708,-5085.48404195011
32709,-5071.75133069083
32710,-5083.05128931709
32711,-5054.35589235127
32712,-5081.27030011325
32713,-4998.95400736335
32714,-5001.68490939977
32715,-5016.42316624186
32716,-4966.93838526912
32717,-4985.18422989807
32718,-5018.79371638834
32719,-4983.84269535674
32720,-4951.51303116147
32721,-4936.72641562854
32722,-4978.74558323896
32723,-4927.32318143221
32724,-4785.6845174073
32725,-4686.3335694051
32726,-4667.98960928652
32727,-4699.14869762174
32728,-4769.3302970297
32729,-4814.30554769318
32730,-4790.30999433749
32731,-4797.49221844935
32732,-4871.57782178218
32733,-4910.12629493348
32734,-4881.16001697793
32735,-4879.56582672707
32736,-4915.01247877759
32737,-4952.06075268817
32738,-4905.2775106082
32739,-4854.34268327201
32740,-4851.67476661952
32741,-4873.43264439411
32742,-4864.20045274477
32743,-4811.77714285714
32744,-4790.13071044438
32745,-4801.4790546278
32746,-4856.89858637263
32747,-4881.60039581566
32748,-4778.91460515143
32749,-4747.8072135785
32750,-4756.51218202374
32751,-4783.59733861835
32752,-4774.91055461234
32753,-4787.03662330317
32754,-4778.02519083969
32755,-4773.980894424
32756,-4819.77083451202
32757,-4805.57925967788
32758,-4843.26250707414
32759,-4855.54966044143
32760,-4802.70805312235
32761,-4786.87863610639
32762,-4772.61906108597
32763,-4812.27350862313
32764,-4839.97776520509
32765,-4862.58843652813
32766,-4866.24512298558
32767,-4811.66875
32768,-4771.61049208145
32769,-4883.14639728737
32770,-4823.33549391452
32771,-4831.54551880124
32772,-4817.3887192536
32773,-4796.9900990099
32774,-4736.56454622562
32775,-4779.83050847458
32776,-4751.23788907753
32777,-4752.7375600113
32778,-4748.08143543374
32779,-4753.72263723826
32780,-4740.32234463277
32781,-4659.06858031674
32782,-4707.15821782178
32783,-4658.84137736382
32784,-4660.93083451202
32785,-4586.02103477523
32786,-4586.24666854884
32787,-4735.82538918766
32788,-4715.9194460147
32789,-4707.76958486303
32790,-4700.13768730563
32791,-4708.01725113122
32792,-4698.42207792208
32793,-4684.75820135747
32794,-4680.85730432326
32795,-4679.48318734106
32796,-4669.75734463277
32797,-4660.29799264914
32798,-4651.67429378531
32799,-4634.90390050876
32800,-4615.60135708227
32801,-4609.12853107345
32802,-4599.84020327499
32803,-4577.04499151104
32804,-4571.15758260378
32805,-4551.65158371041
32806,-4541.42715979673
32807,-4533.51609260305
32808,-4503.62900028321
32809,-4482.02145074795
32810,-4465.01243992084
32811,-4453.23700564972
32812,-4434.22990126939
32813,-4432.27306168647
32814,-4434.75437605872
32815,-4414.53517942922
32816,-4395.04356435644
32817,-4384.8101551481
32818,-4381.65328054299
32819,-4371.14532089341
32820,-4366.31843891403
32821,-4350.64152542373
32822,-4338.28063241107
32823,-4291.62789384529
32824,-4333.61067193676
32825,-4348.44123477768
32826,-4299.24203102962
32827,-4272.94940644432
32828,-4301.71634615385
32829,-4242.18816901408
32830,-4198.76244343891
32831,-4278.99095789771
32832,-4268.63520768579
32833,-4288.49165487977
32834,-4233.02699662542
32835,-4277.26564277588
32836,-4287.51542344363
32837,-4215.4138028969
32838,-4181.28531232414
32839,-4155.55944648404
32840,-4136.96581196581
32841,-4090.22665179816
32842,-4108.73783091375
32843,-4117.49249929239
32844,-4131.32194295397
32845,-4132.63971830986
32846,-4141.22166105499
32847,-4137.89515669516
32848,-4103.27725856698
32849,-4093.633361558
32850,-4057.13162393162
32851,-4067.55050505051
32852,-4009.0698005698
32853,-3932.66477916195
32854,-3883.71005081875
32855,-3880.90427350427
32856,-3870.30415263749
32857,-3877.24928774929
32858,-3936.52881355932
32859,-3976.20458404075
32860,-3942.26576576577
32861,-3911.30555555556
32862,-3910.98376068376
32863,-3961.2104519774
32864,-3982.75091266498
32865,-3973.1667140825
32866,-3989.1292861158
32867,-3927.37174405436
32868,-3570.93614015259
32869,-2677.94481981982
32870,-1605.58416122623
32871,-1108.83394314664
32872,-1170.9756097561
32873,-1298.2009569378
32874,-962.518947963801
32875,-829.867721876766
32876,-749.909810573933
32877,-759.261521063048
32878,-746.702283619961
32879,-703.061986979904
32880,-705.425706214689
32881,-663.628281117697
32882,-565.029644268775
32883,-443.718122702856
32884,-312.246462931522
32885,-203.56151241535
32886,-108.120723777212
32887,-70.318848758465
32888,-41.3360655737705
32889,-16.1277213352685
33011,-5133.74984414848
33012,-5128.40510348738
33013,-5069.81566572238
33014,-4997.96833900227
33015,-4890.33762740657
33016,-5090.32220646625
33017,-5142.94029470105
33018,-5123.21808390023
33019,-5089.56573208723
33020,-5066.24265080714
33021,-5123.65307452536
33022,-5123.86941376381
33023,-5059.52520532427
33024,-5096.74366316983
33025,-5146.69019830028
33026,-5165.91804532578
33027,-5097.16394789012
33028,-5067.37910532276
33029,-5045.00648909039
33030,-5115.61628433871
33031,-5109.96615689606
33032,-5146.72624575311
33033,-5105.03103936562
33034,-5127.87710161336
33035,-5115.32141036534
33036,-5100.62126274066
33037,-5112.60133106769
33038,-5089.02287655719
33039,-5039.1681393373
33040,-5089.07041336353
33041,-5096.69086021505
33042,-5086.64827391058
33043,-5054.23132427844
33044,-5002.91433427762
33045,-5000.37606112054
33046,-4969.59929218573
33047,-4989.84027738466
33048,-5003.98460232097
33049,-4980.65615972812
33050,-4931.98744698897
33051,-4988.07484436899
33052,-4994.24232729332
33053,-4930.13887315968
33054,-4815.87207920792
33055,-4722.17556561086
33056,-4689.2714204867
33057,-4698.87330880272
33058,-4794.8214427157
33059,-4890.58139140271
33060,-4869.59909502262
33061,-4854.70753327669
33062,-4903.50935821317
33063,-4911.94769578739
33064,-4883.44053748232
33065,-4899.32879773692
33066,-4923.12360600057
33067,-4932.50472418671
33068,-4905.23659502262
33069,-4883.85673076923
33070,-4840.61940594059
33071,-4830.40008479367
33072,-4831.70692285956
33073,-4843.9358698727
33074,-4859.08178733032
33075,-4884.48801921447
33076,-4784.81216407355
33077,-4770.72278516841
33078,-4786.18827020916
33079,-4804.54552133371
33080,-4795.03604980192
33081,-4780.93605538288
33082,-4795.22269002543
33083,-4791.7369061086
33084,-4809.9268154846
33085,-4801.97891464104
33086,-4843.47545248869
33087,-4815.82312040701
33088,-4812.72079683526
33089,-4870.13388967468
33090,-4864.36593158044
33091,-4844.56540418315
33092,-4820.63448275862
33093,-4827.52899943471
33094,-4839.73178864086
33095,-4836.88837998304
33096,-4856.82658943204
33097,-4825.76785411366
33098,-4798.76224922294
33099,-4890.75083404015
33100,-4873.24129451668
33101,-4859.5361299435
33102,-4818.40989819005
33103,-4787.31251766036
33104,-4753.55663092551
33105,-4781.4527864215
33106,-4781.32792996329
33107,-4757.02613732693
33108,-4757.4096719457
33109,-4756.03630465444
33110,-4729.98141968326
33111,-4628.520486013
33112,-4675.68722803052
33113,-4661.74359264498
33114,-4703.41946952596
33115,-4692.06105144149
33116,-4673.27297908423
33117,-4727.92489415749
33118,-4707.82188295165
33119,-4700.29110671937
33120,-4694.22494350283
33121,-4695.91800961267
33122,-4690.78988986162
33123,-4686.26440677966
33124,-4681.019768427
33125,-4675.67673630717
33126,-4668.39039548023
33127,-4656.32570621469
33128,-4634.9960463146
33129,-4640.10706214689
33130,-4645.34265536723
33131,-4618.35177865613
33132,-4578.86348219333
33133,-4546.69819311124
33134,-4538.46749576032
33135,-4552.79937923251
33136,-4561.79875811459
33137,-4519.6740237691
33138,-4498.03130287648
33139,-4484.4649122807
33140,-4475.57903634827
33141,-4458.68116351313
33142,-4439.9208368674
33143,-4419.32365379194
33144,-4408.16775106082
33145,-4400.34554678692
33146,-4394.60163980775
33147,-4371.12990680599
33148,-4348.73843115124
33149,-4335.7697740113
33150,-4340.47009029345
33151,-4376.75438596491
33152,-4388.61607898449
33153,-4306.09542631282
33154,-4256.26911142454
33155,-4257.24674957603
33156,-4279.38943801186
33157,-4287.9466252471
33158,-4293.61922209696
33159,-4164.08900226757
33160,-4036.45620951845
33161,-4262.10859728507
33162,-4227.32411067194
33163,-4289.26711749789
33164,-4274.27968262964
33165,-4288.57903634827
33166,-4295.6927642736
33167,-4209.29559570864
33168,-4174.71545173093
33169,-4169.32747377375
33170,-4142.19706794474
33171,-4089.59230986712
33172,-4118.46184062851
33173,-4116.68319088319
33174,-4127.57166853304
33175,-4120.97655367232
33176,-4117.14933408898
33177,-4129.00141043724
33178,-4110.69031339031
33179,-4096.18939393939
33180,-4041.37777777778
33181,-4079.41414141414
33182,-4032.06438746439
33183,-3986.99494949495
33184,-3909.85783475783
33185,-3896.05612535613
33186,-3933.39029180696
33187,-3944.70142450142
33188,-4026.93602693603
33189,-4054.87891737892
33190,-4002.62260967379
33191,-3942.04078762307
33192,-3902.64645892351
33193,-4007.10665914221
33194,-4034.56009070295
33195,-3993.13913773796
33196,-3908.01709401709
33197,-3801.16652672824
33198,-2974.74226511496
33199,-2025.22526851328
33200,-1012.24845244795
33201,-952.26878366884
33202,-1065.61713483146
33203,-999.484667802385
33204,-787.517163759145
33205,-659.015541113309
33206,-618.778185928228
33207,-643.552987598647
33208,-597.990403612758
33209,-564.657239819005
33210,-607.058723884811
33211,-574.808972911964
33212,-488.50832157969
33213,-371.374469289556
33214,-255.316859644168
33215,-151.426636568849
33216,-94.9929378531073
33217,-67.2568367634621
33218,-41.1441899915182
33219,-18.8280381254964
33220,-0.434782608695652
33341,-5082.44101983003
33342,-5104.92447592068
33343,-5088.23426791277
33344,-5107.16543909348
33345,-5012.4785046729
33346,-5035.60778816199
33347,-5075.91300283286
33348,-5064.79131050099
33349,-5062.75610308694
33350,-5095.78428652322
33351,-5124.5173605211
33352,-5166.591898017
33353,-5099.56190206623
33354,-5062.85052363431
33355,-5080.38564146134
33356,-5129.79009060023
33357,-5124.17177236693
33358,-5098.16954429663
33359,-5003.21601131542
33360,-5068.52781550651
33361,-5145.36775198188
33362,-5143.02754033399
33363,-5064.07512029437
33364,-5069.07801358234
33365,-5133.17461081234
33366,-5122.58160203793
33367,-5018.70879773692
33368,-5036.68322014714
33369,-4868.66971412397
33370,-5047.92318799547
33371,-5119.92232269003
33372,-5096.48697990376
33373,-5051.28983578709
33374,-4973.46326357466
33375,-4998.41057692308
33376,-5012.15779349363
33377,-4962.54164779162
33378,-4960.77163461538
33379,-4969.28690981057
33380,-4931.98995756719
33381,-4983.99451046972
33382,-4975.63901611535
33383,-4934.16890019791
33384,-4865.07265271493
33385,-4804.8556561086
33386,-4759.31554111331
33387,-4702.4780322307
33388,-4806.70464063384
33389,-4909.1058790277
33390,-4898.89649321267
33391,-4918.36386530843
33392,-4932.91128393665
33393,-4914.94203389831
33394,-4875.35011312217
33395,-4875.09923707262
33396,-4920.88852783272
33397,-4921.19898247597
33398,-4904.60474844545
33399,-4873.66712832109
33400,-4826.58653846154
33401,-4817.46803278689
33402,-4808.04635180996
33403,-4814.4791631326
33404,-4849.43528248588
33405,-4858.96116449972
33406,-4792.11913510458
33407,-4778.43914761502
33408,-4784.67800395816
33409,-4807.70124434389
33410,-4828.39164077944
33411,-4847.50649901102
33412,-4825.22528280543
33413,-4809.61022021457
33414,-4811.63615036744
33415,-4806.11169821984
33416,-4813.96794690765
33417,-4830.76227375566
33418,-4855.14216323073
33419,-4884.30175141243
33420,-4878.36739191862
33421,-4881.11109542631
33422,-4874.46263425664
33423,-4840.6552259887
33424,-4789.46217514124
33425,-4761.5793843547
33426,-4794.83544196555
33427,-4832.08926553672
33428,-4817.31626659136
33429,-4876.47261938401
33430,-4905.23652272086
33431,-4870.56494350283
33432,-4837.16653487715
33433,-4787.12347629797
33434,-4775.30949957591
33435,-4809.13426474739
33436,-4775.47509881423
33437,-4761.71393048884
33438,-4760.36782289904
33439,-4753.11632248939
33440,-4741.24705218618
33441,-4686.55057893251
33442,-4744.13711136235
33443,-4735.05677200903
33444,-4727.49697740113
33445,-4726.40442752397
33446,-4722.5520486013
33447,-4717.26790855207
33448,-4700.44625600452
33449,-4685.07955379836
33450,-4673.35844375529
33451,-4678.54889768231
33452,-4688.72673434856
33453,-4686.64755718724
33454,-4684.09971751412
33455,-4675.34160789845
33456,-4669.68644067797
33457,-4655.00874717833
33458,-4626.94635798984
33459,-4651.12789384529
33460,-4676.28289102202
33461,-4623.92398982763
33462,-4553.11104847802
33463,-4510.50042337003
33464,-4525.36150367439
33465,-4585.36327794987
33466,-4611.45925297114
33467,-4583.23393461105
33468,-4518.15384615385
33469,-4471.8632141852
33470,-4470.74745762712
33471,-4460.1394298617
33472,-4441.74125282167
33473,-4420.59435028249
33474,-4402.18302312465
33475,-4393.93553859203
33476,-4401.29183098592
33477,-4364.87256287087
33478,-4339.85569334837
33479,-4305.77796610169
33480,-4314.72906681703
33481,-4387.41730279898
33482,-4424.58921513269
33483,-4344.26516220028
33484,-4209.94361432196
33485,-4212.65754583921
33486,-4280.94744278045
33487,-4293.01100451467
33488,-4275.8589527027
33489,-4218.83116147309
33490,-4056.4386951631
33491,-4236.00622700255
33492,-4217.32629504505
33493,-4262.14778185928
33494,-4268.28361996053
33495,-4280.98053596615
33496,-4290.59260304912
33497,-4196.6593997735
33498,-4161.00112454315
33499,-4140.85132843414
33500,-4121.80293205526
33501,-4079.26097972973
33502,-4102.54478248507
33503,-4108.60219285915
33504,-4108.79097320169
33505,-4095.39141414141
33506,-4082.89772079772
33507,-4108.03254769921
33508,-4093.10170940171
33509,-4096.02188552189
33510,-4071.63902300483
33511,-4074.33250688705
33512,-4074.14461538462
33513,-4036.13966942149
33514,-3946.37006993007
33515,-3932.68760515984
33516,-3984.96211478654
33517,-4034.67453098351
33518,-4065.32255343082
33519,-4050.34947308459
33520,-4032.81560482739
33521,-4013.21723163842
33522,-4027.46834733894
33523,-4037.94558404558
33524,-4036.09259259259
33525,-3994.73719943423
33526,-3795.24543154344
33527,-3088.75674907644
33528,-1986.18816601234
33529,-1189.42682926829
33530,-864.109269662921
33531,-912.160249150623
33532,-860.706081081081
33533,-776.918880723573
33534,-647.731810490694
33535,-582.950690335306
33536,-572.693352192362
33537,-590.608108108108
33538,-517.971412397396
33539,-563.297068771139
33540,-555.436389280677
33541,-513.897349125775
33542,-436.962114786542
33543,-327.82133784928
33544,-225.619678601635
33545,-134.680496754163
33546,-93.5465838509317
33547,-67.1034968979131
33548,-42.3009324667985
33549,-17.8618063112078
